Rider_Name,Season,Points,Racedays,KMs_Rode,Wins,Top_10s
michele scarponi,2004.0,655.0,55.0,9115.0,6.0,11.0
michele scarponi,2003.0,575.0,66.0,10226.0,1.0,3.0
michele scarponi,2002.0,138.0,42.0,6247.0,0.0,1.0
michele scarponi,2001.0,14.0,9.0,1085.0,0.0,1.0
michele scarponi,2000.0,0.0,3.0,330.0,0.0,0.0
michele scarponi,1997.0,100.0,3.0,122.0,1.0,2.0
jarlinson pantano,2019.0,14.0,24.0,3459.0,0.0,0.0
jarlinson pantano,2018.0,137.0,58.0,9142.0,1.0,1.0
jarlinson pantano,2017.0,341.0,93.0,14297.0,1.0,4.0
jarlinson pantano,2016.0,729.0,72.0,11051.0,2.0,5.0
jarlinson pantano,2015.0,389.0,60.0,9077.0,0.0,2.0
jarlinson pantano,2014.0,165.0,80.0,12361.0,0.0,1.0
jarlinson pantano,2013.0,91.0,64.0,9863.0,0.0,1.0
jarlinson pantano,2012.0,37.0,34.0,5769.0,0.0,0.0
jarlinson pantano,2011.0,11.0,45.0,6570.0,1.0,1.0
jarlinson pantano,2010.0,46.0,25.0,3186.0,0.0,3.0
jarlinson pantano,2009.0,14.0,32.0,4307.0,1.0,1.0
jarlinson pantano,2008.0,30.0,27.0,3752.0,0.0,1.0
jarlinson pantano,2007.0,0.0,12.0,1755.0,0.0,0.0
jarlinson pantano,2006.0,0.0,6.0,462.0,0.0,0.0
jarlinson pantano,2005.0,0.0,1.0,126.0,0.0,0.0
stefano garzelli,2013.0,33.0,38.0,6036.0,0.0,0.0
stefano garzelli,2012.0,155.0,40.0,5999.0,0.0,2.0
stefano garzelli,2011.0,291.0,54.0,8676.0,0.0,2.0
stefano garzelli,2010.0,507.0,55.0,8878.0,2.0,6.0
stefano garzelli,2009.0,959.0,61.0,9995.0,0.0,12.0
stefano garzelli,2008.0,843.0,56.0,9209.0,6.0,16.0
stefano garzelli,2007.0,542.0,63.0,10305.0,4.0,6.0
stefano garzelli,2006.0,923.0,70.0,12176.0,4.0,6.0
stefano garzelli,2005.0,507.0,62.0,10187.0,1.0,4.0
stefano garzelli,2004.0,811.0,73.0,11359.0,3.0,5.0
stefano garzelli,2003.0,851.0,45.0,7613.0,3.0,9.0
stefano garzelli,2002.0,476.0,35.0,5535.0,1.0,4.0
stefano garzelli,2001.0,701.0,68.0,10786.0,2.0,6.0
stefano garzelli,2000.0,1060.0,56.0,8815.0,4.0,12.0
stefano garzelli,1999.0,610.0,80.0,12742.0,2.0,4.0
stefano garzelli,1998.0,721.0,48.0,7915.0,3.0,6.0
stefano garzelli,1997.0,416.0,41.0,6706.0,0.0,2.0
stefano garzelli,1996.0,15.0,1.0,0.0,1.0,1.0
matteo sobrero,2022.0,19.0,17.0,2613.0,0.0,1.0
matteo sobrero,2021.0,229.0,74.0,10865.0,1.0,3.0
matteo sobrero,2020.0,46.0,46.0,7200.0,0.0,0.0
matteo sobrero,2019.0,89.0,47.0,6039.0,1.0,4.0
matteo sobrero,2018.0,38.0,47.0,6003.0,1.0,5.0
matteo sobrero,2017.0,4.0,17.0,2132.0,0.0,0.0
matteo sobrero,2016.0,1.0,7.0,630.0,0.0,0.0
matteo sobrero,2015.0,154.0,12.0,1041.0,0.0,4.0
matteo sobrero,2014.0,6.0,3.0,206.0,0.0,0.0
dion smith,2022.0,74.0,21.0,3506.0,0.0,1.0
dion smith,2021.0,139.0,45.0,6540.0,0.0,0.0
dion smith,2020.0,365.0,42.0,6736.0,1.0,3.0
dion smith,2019.0,228.0,72.0,10992.0,0.0,2.0
dion smith,2018.0,359.0,75.0,12096.0,0.0,3.0
dion smith,2017.0,150.0,81.0,13238.0,0.0,1.0
dion smith,2016.0,396.0,75.0,11674.0,2.0,5.0
dion smith,2015.0,156.0,48.0,6505.0,0.0,8.0
dion smith,2014.0,68.0,42.0,5255.0,0.0,3.0
dion smith,2013.0,9.0,30.0,4445.0,0.0,0.0
dion smith,2012.0,0.0,10.0,1191.0,0.0,0.0
dion smith,2011.0,138.0,7.0,718.0,0.0,2.0
dion smith,2010.0,52.0,6.0,584.0,0.0,1.0
georg zimmermann,2022.0,67.0,22.0,3258.0,0.0,0.0
georg zimmermann,2021.0,257.0,62.0,9838.0,1.0,2.0
georg zimmermann,2020.0,122.0,49.0,8132.0,0.0,1.0
georg zimmermann,2019.0,75.0,63.0,8314.0,2.0,6.0
georg zimmermann,2018.0,23.0,62.0,8240.0,1.0,2.0
georg zimmermann,2017.0,0.0,43.0,5716.0,0.0,0.0
georg zimmermann,2016.0,0.0,9.0,1378.0,0.0,0.0
georg zimmermann,2015.0,216.0,17.0,1698.0,1.0,4.0
georg zimmermann,2014.0,7.0,9.0,846.0,0.0,1.0
aldo ino ilesic,2015.0,16.0,12.0,1553.0,0.0,1.0
aldo ino ilesic,2014.0,4.0,52.0,7576.0,0.0,0.0
aldo ino ilesic,2013.0,8.0,64.0,8881.0,0.0,0.0
aldo ino ilesic,2012.0,190.0,88.0,11312.0,3.0,5.0
aldo ino ilesic,2011.0,38.0,55.0,8081.0,0.0,1.0
aldo ino ilesic,2010.0,33.0,28.0,3916.0,6.0,9.0
aldo ino ilesic,2009.0,0.0,6.0,844.0,0.0,0.0
aldo ino ilesic,2008.0,76.0,25.0,3373.0,2.0,4.0
aldo ino ilesic,2007.0,4.0,17.0,2367.0,0.0,0.0
aldo ino ilesic,2006.0,29.0,22.0,2754.0,2.0,3.0
aldo ino ilesic,2005.0,11.0,32.0,4248.0,0.0,5.0
aldo ino ilesic,2004.0,16.0,27.0,3926.0,1.0,8.0
aldo ino ilesic,2003.0,5.0,10.0,1651.0,1.0,1.0
aldo ino ilesic,2002.0,28.0,1.0,128.0,0.0,0.0
aldo ino ilesic,2001.0,0.0,1.0,60.0,0.0,0.0
quincy vens,2016.0,0.0,1.0,85.0,0.0,0.0
quincy vens,2015.0,0.0,13.0,1597.0,0.0,0.0
quincy vens,2013.0,0.0,1.0,169.0,0.0,0.0
quincy vens,2011.0,0.0,1.0,160.0,0.0,0.0
quincy vens,2010.0,0.0,1.0,160.0,0.0,0.0
quincy vens,2009.0,0.0,22.0,3379.0,0.0,0.0
quincy vens,2008.0,1.0,28.0,4042.0,0.0,0.0
quincy vens,2007.0,0.0,1.0,178.0,0.0,0.0
quincy vens,2006.0,0.0,6.0,761.0,0.0,0.0
quincy vens,2004.0,0.0,1.0,0.0,0.0,0.0
kamil zielinski,2019.0,6.0,28.0,3797.0,0.0,0.0
kamil zielinski,2018.0,39.0,55.0,7562.0,1.0,2.0
kamil zielinski,2017.0,187.0,35.0,5226.0,7.0,12.0
kamil zielinski,2016.0,16.0,34.0,5253.0,0.0,1.0
kamil zielinski,2015.0,80.0,33.0,5109.0,2.0,5.0
kamil zielinski,2014.0,70.0,33.0,5062.0,2.0,6.0
kamil zielinski,2013.0,56.0,22.0,3419.0,0.0,2.0
kamil zielinski,2012.0,0.0,5.0,770.0,0.0,0.0
kamil zielinski,2011.0,24.0,18.0,2936.0,0.0,0.0
kamil zielinski,2010.0,21.0,34.0,4710.0,0.0,2.0
kamil zielinski,2009.0,1.0,19.0,2776.0,0.0,0.0
kamil zielinski,2008.0,0.0,3.0,419.0,0.0,0.0
kamil zielinski,2007.0,0.0,2.0,362.0,0.0,0.0
kamil zielinski,2006.0,87.0,5.0,172.0,0.0,3.0
kamil zielinski,2005.0,0.0,7.0,433.0,0.0,0.0
daniel arroyave canas,2021.0,5.0,27.0,3956.0,0.0,0.0
daniel arroyave canas,2020.0,0.0,2.0,174.0,0.0,1.0
daniel arroyave canas,2019.0,1.0,28.0,3868.0,0.0,1.0
eduard prades,2022.0,4.0,21.0,3301.0,0.0,0.0
eduard prades,2021.0,130.0,40.0,6340.0,0.0,1.0
eduard prades,2020.0,77.0,20.0,3360.0,0.0,1.0
eduard prades,2019.0,423.0,68.0,10493.0,2.0,5.0
eduard prades,2018.0,884.0,83.0,12857.0,2.0,11.0
eduard prades,2017.0,204.0,72.0,11047.0,0.0,3.0
eduard prades,2016.0,172.0,76.0,11704.0,2.0,2.0
eduard prades,2015.0,267.0,72.0,11738.0,2.0,4.0
eduard prades,2014.0,97.0,32.0,4720.0,1.0,4.0
eduard prades,2013.0,65.0,28.0,4374.0,2.0,3.0
eduard prades,2012.0,0.0,7.0,976.0,0.0,0.0
eduard prades,2011.0,5.0,8.0,1194.0,1.0,1.0
eduard prades,2010.0,0.0,15.0,2288.0,0.0,0.0
eduard prades,2009.0,12.0,41.0,5999.0,0.0,0.0
eduard prades,2008.0,0.0,11.0,1476.0,0.0,0.0
eduard prades,2007.0,0.0,1.0,187.0,0.0,0.0
eduard prades,2004.0,0.0,1.0,7.0,0.0,0.0
jacopo mosca,2022.0,5.0,14.0,2393.0,0.0,0.0
jacopo mosca,2021.0,87.0,59.0,9234.0,0.0,2.0
jacopo mosca,2020.0,233.0,51.0,8358.0,0.0,1.0
jacopo mosca,2019.0,68.0,76.0,11401.0,0.0,2.0
jacopo mosca,2018.0,125.0,95.0,13329.0,1.0,3.0
jacopo mosca,2017.0,278.0,80.0,12991.0,2.0,4.0
jacopo mosca,2016.0,45.0,24.0,3792.0,0.0,0.0
jacopo mosca,2015.0,0.0,12.0,1870.0,0.0,0.0
jacopo mosca,2014.0,1.0,7.0,1077.0,0.0,0.0
jacopo mosca,2013.0,0.0,9.0,1215.0,0.0,0.0
jacopo mosca,2012.0,0.0,1.0,138.0,0.0,0.0
jacopo mosca,2011.0,155.0,11.0,1003.0,1.0,1.0
jacopo mosca,2010.0,0.0,2.0,143.0,0.0,0.0
marc weisshaupt,2011.0,0.0,4.0,369.0,0.0,0.0
marc weisshaupt,2010.0,2.0,4.0,440.0,0.0,0.0
marc weisshaupt,2007.0,0.0,14.0,1966.0,0.0,0.0
marc weisshaupt,2006.0,0.0,13.0,2120.0,0.0,0.0
marc weisshaupt,2005.0,0.0,2.0,304.0,0.0,0.0
marc weisshaupt,2003.0,0.0,19.0,3057.0,0.0,0.0
marc weisshaupt,2001.0,0.0,3.0,540.0,0.0,0.0
marc weisshaupt,2000.0,0.0,1.0,197.0,0.0,0.0
marc weisshaupt,1999.0,0.0,1.0,170.0,0.0,0.0
christoph meschenmoser,2010.0,0.0,1.0,163.0,0.0,0.0
christoph meschenmoser,2008.0,38.0,57.0,7803.0,1.0,3.0
christoph meschenmoser,2007.0,36.0,62.0,9382.0,0.0,0.0
christoph meschenmoser,2006.0,50.0,68.0,10668.0,0.0,0.0
christoph meschenmoser,2005.0,31.0,23.0,3274.0,0.0,2.0
christoph meschenmoser,2004.0,0.0,5.0,687.0,0.0,0.0
christoph meschenmoser,2003.0,2.0,8.0,966.0,0.0,1.0
christoph meschenmoser,2002.0,0.0,7.0,992.0,0.0,0.0
christoph meschenmoser,2001.0,50.0,3.0,165.0,1.0,1.0
christoph meschenmoser,2000.0,0.0,1.0,0.0,0.0,0.0
anders skaarseth,2022.0,16.0,17.0,2897.0,0.0,0.0
anders skaarseth,2021.0,95.0,46.0,8134.0,0.0,2.0
anders skaarseth,2020.0,6.0,22.0,3282.0,0.0,0.0
anders skaarseth,2019.0,97.0,46.0,7186.0,1.0,3.0
anders skaarseth,2018.0,22.0,40.0,6220.0,0.0,0.0
anders skaarseth,2017.0,49.0,47.0,7333.0,0.0,4.0
anders skaarseth,2016.0,26.0,45.0,7039.0,0.0,1.0
anders skaarseth,2015.0,4.0,39.0,5961.0,0.0,2.0
anders skaarseth,2014.0,0.0,10.0,1697.0,0.0,0.0
anders skaarseth,2013.0,60.0,11.0,1090.0,0.0,1.0
anders skaarseth,2011.0,0.0,1.0,50.0,0.0,0.0
floris goesinnen,2014.0,5.0,40.0,6214.0,0.0,0.0
floris goesinnen,2013.0,19.0,36.0,5061.0,0.0,1.0
floris goesinnen,2012.0,97.0,40.0,5253.0,1.0,5.0
floris goesinnen,2011.0,19.0,43.0,6033.0,1.0,2.0
floris goesinnen,2010.0,30.0,63.0,10339.0,0.0,0.0
floris goesinnen,2009.0,67.0,68.0,11140.0,0.0,1.0
floris goesinnen,2008.0,119.0,81.0,12971.0,1.0,1.0
floris goesinnen,2007.0,140.0,69.0,11205.0,1.0,1.0
floris goesinnen,2006.0,107.0,46.0,7401.0,0.0,1.0
floris goesinnen,2005.0,0.0,30.0,3862.0,0.0,0.0
floris goesinnen,2004.0,6.0,28.0,4097.0,0.0,0.0
floris goesinnen,2003.0,0.0,17.0,2559.0,0.0,0.0
floris goesinnen,2002.0,0.0,1.0,152.0,0.0,0.0
jonas iversby hvideberg,2022.0,6.0,22.0,3616.0,0.0,0.0
jonas iversby hvideberg,2021.0,57.16599999368191,44.0,6393.0,1.0,1.0
jonas iversby hvideberg,2020.0,38.0,23.0,3392.0,1.0,2.0
jonas iversby hvideberg,2019.0,7.0,32.0,4874.0,0.0,1.0
jonas iversby hvideberg,2018.0,4.0,27.0,3803.0,0.0,0.0
jonas iversby hvideberg,2017.0,116.0,19.0,1966.0,1.0,1.0
jonas iversby hvideberg,2016.0,0.0,5.0,514.0,0.0,0.0
guido trentin,2007.0,35.0,69.0,9872.0,0.0,0.0
guido trentin,2006.0,77.0,77.0,12488.0,0.0,0.0
guido trentin,2005.0,209.0,58.0,9479.0,2.0,3.0
guido trentin,2004.0,210.0,57.0,9166.0,0.0,2.0
guido trentin,2003.0,357.0,85.0,13340.0,0.0,1.0
guido trentin,2002.0,553.0,74.0,10922.0,2.0,5.0
guido trentin,2001.0,198.0,86.0,13395.0,0.0,0.0
guido trentin,2000.0,233.0,46.0,7756.0,0.0,0.0
guido trentin,1999.0,183.0,48.0,7357.0,1.0,2.0
guido trentin,1998.0,0.0,3.0,408.0,0.0,0.0
jose goncalves,2022.0,6.0,14.0,2026.0,0.0,0.0
jose goncalves,2021.0,0.0,11.0,1448.0,0.0,0.0
jose goncalves,2020.0,0.0,22.0,3178.0,0.0,0.0
jose goncalves,2019.0,108.0,79.0,12435.0,1.0,1.0
jose goncalves,2018.0,301.0,90.0,13713.0,0.0,2.0
jose goncalves,2017.0,219.0,74.0,11700.0,2.0,2.0
jose goncalves,2016.0,332.0,65.0,9595.0,3.0,8.0
jose goncalves,2015.0,269.0,73.0,11171.0,1.0,5.0
jose goncalves,2014.0,200.0,82.0,12514.0,0.0,1.0
jose goncalves,2013.0,170.0,68.0,10277.0,1.0,3.0
jose goncalves,2012.0,54.0,37.0,5027.0,1.0,6.0
jose goncalves,2011.0,1.0,20.0,2801.0,0.0,0.0
jose goncalves,2010.0,0.0,11.0,1313.0,0.0,0.0
jose goncalves,2009.0,0.0,15.0,2247.0,0.0,0.0
luke keough,2017.0,28.0,37.0,4668.0,3.0,4.0
luke keough,2016.0,0.0,17.0,1805.0,0.0,0.0
luke keough,2014.0,20.0,19.0,2691.0,1.0,1.0
luke keough,2013.0,7.0,24.0,2869.0,0.0,1.0
luke keough,2012.0,0.0,3.0,236.0,0.0,0.0
luke keough,2010.0,0.0,1.0,81.0,0.0,0.0
romain lemarchand,2017.0,0.0,18.0,2264.0,0.0,0.0
romain lemarchand,2016.0,0.0,24.0,3059.0,0.0,0.0
romain lemarchand,2015.0,0.0,32.0,5079.0,0.0,0.0
romain lemarchand,2014.0,14.0,61.0,9740.0,0.0,0.0
romain lemarchand,2013.0,26.0,56.0,8959.0,0.0,0.0
romain lemarchand,2012.0,13.0,67.0,10276.0,0.0,0.0
romain lemarchand,2011.0,36.0,73.0,12308.0,0.0,0.0
romain lemarchand,2010.0,146.0,67.0,11219.0,0.0,1.0
romain lemarchand,2009.0,0.0,26.0,3670.0,0.0,1.0
romain lemarchand,2008.0,2.0,6.0,702.0,0.0,0.0
romain lemarchand,2007.0,2.0,3.0,259.0,0.0,0.0
mauro abel richeze,2020.0,2.0,7.0,1015.0,0.0,0.0
mauro abel richeze,2019.0,0.0,11.0,1787.0,0.0,0.0
mauro abel richeze,2018.0,17.0,24.0,3699.0,0.0,1.0
mauro abel richeze,2017.0,17.0,22.0,2835.0,3.0,4.0
mauro abel richeze,2016.0,33.0,17.0,2277.0,2.0,2.0
mauro abel richeze,2015.0,15.0,11.0,1414.0,2.0,3.0
mauro abel richeze,2014.0,5.0,12.0,1603.0,0.0,0.0
mauro abel richeze,2013.0,27.0,28.0,4007.0,5.0,7.0
mauro abel richeze,2012.0,109.0,68.0,8695.0,2.0,8.0
mauro abel richeze,2011.0,52.0,31.0,4553.0,1.0,4.0
mauro abel richeze,2010.0,0.0,1.0,198.0,0.0,0.0
mauro abel richeze,2009.0,23.0,36.0,5712.0,0.0,1.0
mauro abel richeze,2008.0,126.0,45.0,6312.0,1.0,4.0
mauro abel richeze,2007.0,0.0,9.0,1133.0,0.0,0.0
mauro abel richeze,2006.0,0.0,1.0,34.0,0.0,0.0
jean patrick nazon,2008.0,30.0,35.0,5430.0,0.0,2.0
jean patrick nazon,2007.0,186.0,63.0,9511.0,2.0,7.0
jean patrick nazon,2006.0,192.0,71.0,11304.0,2.0,4.0
jean patrick nazon,2005.0,365.0,83.0,12427.0,3.0,9.0
jean patrick nazon,2004.0,502.0,77.0,12054.0,3.0,10.0
jean patrick nazon,2003.0,364.0,61.0,9461.0,4.0,8.0
jean patrick nazon,2002.0,222.0,61.0,9393.0,2.0,5.0
jean patrick nazon,2001.0,85.0,47.0,7004.0,1.0,5.0
jean patrick nazon,2000.0,169.0,55.0,8331.0,4.0,8.0
jean patrick nazon,1999.0,113.0,41.0,6952.0,0.0,5.0
jean patrick nazon,1998.0,128.0,38.0,5469.0,2.0,9.0
jean patrick nazon,1997.0,0.0,5.0,515.0,0.0,0.0
tyler farrar,2017.0,40.0,56.0,8510.0,0.0,0.0
tyler farrar,2016.0,50.0,80.0,12203.0,0.0,0.0
tyler farrar,2015.0,182.0,84.0,13607.0,0.0,2.0
tyler farrar,2014.0,636.0,87.0,14548.0,1.0,9.0
tyler farrar,2013.0,652.0,90.0,14176.0,2.0,16.0
tyler farrar,2012.0,617.0,81.0,12917.0,2.0,9.0
tyler farrar,2011.0,1020.0,92.0,14332.0,4.0,16.0
tyler farrar,2010.0,1744.0,94.0,15842.0,8.0,21.0
tyler farrar,2009.0,1595.0,91.0,14478.0,11.0,28.0
tyler farrar,2008.0,339.0,74.0,11513.0,1.0,9.0
tyler farrar,2007.0,116.0,62.0,9994.0,1.0,3.0
tyler farrar,2006.0,85.0,49.0,7529.0,0.0,0.0
tyler farrar,2005.0,66.0,24.0,3283.0,2.0,4.0
tyler farrar,2004.0,62.0,33.0,4184.0,1.0,3.0
tyler farrar,2003.0,0.0,10.0,1117.0,0.0,0.0
tyler farrar,2002.0,240.0,5.0,151.0,1.0,2.0
tyler farrar,2001.0,8.0,2.0,140.0,0.0,0.0
gilles devillers,2014.0,0.0,18.0,2436.0,0.0,0.0
gilles devillers,2013.0,15.0,49.0,7967.0,0.0,0.0
gilles devillers,2012.0,12.0,64.0,10204.0,0.0,0.0
gilles devillers,2011.0,32.0,57.0,9547.0,0.0,1.0
gilles devillers,2010.0,22.0,39.0,6666.0,0.0,0.0
gilles devillers,2009.0,0.0,9.0,1474.0,0.0,0.0
gilles devillers,2008.0,0.0,16.0,2664.0,0.0,0.0
gilles devillers,2007.0,0.0,25.0,4017.0,0.0,0.0
gilles devillers,2006.0,3.0,24.0,3142.0,0.0,0.0
gilles devillers,2005.0,0.0,10.0,1627.0,0.0,0.0
gilles devillers,2004.0,0.0,1.0,170.0,0.0,0.0
matthias kessler,2007.0,272.0,39.0,6477.0,0.0,0.0
matthias kessler,2006.0,280.0,84.0,13741.0,1.0,2.0
matthias kessler,2005.0,315.0,90.0,15281.0,0.0,0.0
matthias kessler,2004.0,563.0,59.0,10172.0,1.0,2.0
matthias kessler,2003.0,497.0,73.0,12193.0,2.0,4.0
matthias kessler,2002.0,371.0,85.0,13730.0,0.0,2.0
matthias kessler,2001.0,287.0,56.0,9376.0,0.0,2.0
matthias kessler,2000.0,50.0,60.0,9338.0,0.0,2.0
matthias kessler,1999.0,68.0,21.0,3298.0,0.0,3.0
matthias kessler,1998.0,0.0,1.0,172.0,0.0,0.0
matthias kessler,1997.0,140.0,2.0,122.0,0.0,1.0
matthias kessler,1996.0,0.0,1.0,0.0,0.0,0.0
kenny van braeckel2,2012.0,0.0,1.0,191.0,0.0,0.0
kenny van braeckel2,2010.0,0.0,1.0,160.0,0.0,0.0
kenny van braeckel2,2009.0,5.0,21.0,3522.0,0.0,1.0
kenny van braeckel2,2008.0,0.0,10.0,1551.0,0.0,0.0
kenny van braeckel2,2007.0,0.0,33.0,5236.0,0.0,0.0
kenny van braeckel2,2006.0,0.0,20.0,3340.0,0.0,0.0
kenny van braeckel2,2005.0,1.0,12.0,2032.0,0.0,0.0
kenny van braeckel2,2004.0,0.0,17.0,2496.0,0.0,0.0
kenny van braeckel2,2003.0,0.0,7.0,1105.0,0.0,0.0
kohei uchima,2019.0,30.0,28.0,3690.0,0.0,3.0
kohei uchima,2018.0,0.0,56.0,7779.0,0.0,0.0
kohei uchima,2017.0,15.0,75.0,10160.0,0.0,0.0
kohei uchima,2016.0,17.0,50.0,6385.0,0.0,2.0
kohei uchima,2015.0,73.0,59.0,8556.0,1.0,4.0
kohei uchima,2014.0,47.0,48.0,6790.0,2.0,4.0
kohei uchima,2013.0,11.0,56.0,6951.0,0.0,1.0
kohei uchima,2012.0,0.0,58.0,7518.0,0.0,0.0
kohei uchima,2011.0,4.0,25.0,3117.0,0.0,0.0
kohei uchima,2010.0,13.0,35.0,4512.0,1.0,1.0
kohei uchima,2009.0,5.0,47.0,5645.0,0.0,1.0
kohei uchima,2008.0,3.0,36.0,4682.0,0.0,2.0
kohei uchima,2007.0,2.0,21.0,2881.0,0.0,1.0
kohei uchima,2006.0,12.0,2.0,236.0,0.0,1.0
eduardo sepulveda,2022.0,29.0,24.0,3683.0,0.0,0.0
eduardo sepulveda,2021.0,217.0,66.0,10508.0,0.0,3.0
eduardo sepulveda,2020.0,45.0,46.0,7291.0,0.0,0.0
eduardo sepulveda,2019.0,166.0,78.0,11346.0,0.0,1.0
eduardo sepulveda,2018.0,105.0,85.0,12716.0,0.0,0.0
eduardo sepulveda,2017.0,149.0,79.0,12788.0,0.0,0.0
eduardo sepulveda,2016.0,221.0,60.0,9515.0,1.0,2.0
eduardo sepulveda,2015.0,412.0,72.0,11268.0,2.0,4.0
eduardo sepulveda,2014.0,200.0,54.0,8700.0,0.0,1.0
eduardo sepulveda,2013.0,49.0,64.0,9539.0,0.0,0.0
eduardo sepulveda,2012.0,24.0,41.0,5338.0,0.0,4.0
eduardo sepulveda,2011.0,16.0,7.0,943.0,0.0,1.0
eduardo sepulveda,2008.0,0.0,1.0,168.0,0.0,0.0
wout van aert,2022.0,723.0,12.0,2146.0,3.0,8.0
wout van aert,2021.0,2820.0,49.0,8514.0,13.0,22.0
wout van aert,2020.0,1834.0,35.0,5979.0,6.0,12.0
wout van aert,2019.0,852.0,31.0,5577.0,4.0,10.0
wout van aert,2018.0,551.0,26.0,4734.0,2.0,6.0
wout van aert,2017.0,456.0,27.0,4520.0,3.0,8.0
wout van aert,2016.0,254.0,20.0,3370.0,2.0,4.0
wout van aert,2015.0,43.0,9.0,1563.0,0.0,0.0
wout van aert,2014.0,18.0,9.0,1564.0,0.0,0.0
wout van aert,2013.0,0.0,10.0,1465.0,0.0,0.0
wout van aert,2012.0,39.0,4.0,347.0,0.0,0.0
sergio dominguez munoz,2009.0,0.0,61.0,9436.0,0.0,0.0
sergio dominguez munoz,2008.0,0.0,31.0,4432.0,0.0,0.0
sergio dominguez munoz,2007.0,0.0,17.0,2071.0,0.0,1.0
sergio dominguez munoz,2006.0,5.0,7.0,1021.0,0.0,0.0
sebastian henao,2022.0,10.0,14.0,2275.0,0.0,0.0
sebastian henao,2021.0,71.0,44.0,6319.0,0.0,0.0
sebastian henao,2020.0,16.0,14.0,2212.0,0.0,0.0
sebastian henao,2019.0,98.0,73.0,11647.0,0.0,0.0
sebastian henao,2018.0,104.0,60.0,9365.0,0.0,1.0
sebastian henao,2017.0,106.0,78.0,12166.0,0.0,0.0
sebastian henao,2016.0,228.0,63.0,9961.0,0.0,0.0
sebastian henao,2015.0,217.0,61.0,9560.0,0.0,3.0
sebastian henao,2014.0,98.0,66.0,10467.0,0.0,0.0
sebastian henao,2013.0,3.0,17.0,2685.0,0.0,0.0
sebastian henao,2012.0,0.0,1.0,177.0,0.0,0.0
leonardo tortomasi,2021.0,5.0,25.0,3695.0,0.0,0.0
leonardo tortomasi,2020.0,5.0,30.0,4444.0,0.0,0.0
leonardo tortomasi,2019.0,0.0,1.0,113.0,0.0,0.0
leonardo tortomasi,2017.0,0.0,15.0,2206.0,0.0,0.0
leonardo tortomasi,2016.0,0.0,8.0,847.0,0.0,0.0
leonardo tortomasi,2015.0,0.0,1.0,167.0,0.0,0.0
leonardo tortomasi,2014.0,0.0,2.0,236.0,0.0,0.0
leonardo tortomasi,2013.0,0.0,1.0,167.0,0.0,0.0
leonardo tortomasi,2012.0,7.0,6.0,669.0,0.0,0.0
leonardo tortomasi,2011.0,0.0,3.0,316.0,0.0,0.0
nathan van hooydonck,2022.0,32.0,13.0,2284.0,0.0,0.0
nathan van hooydonck,2021.0,143.0,55.0,9080.0,0.0,0.0
nathan van hooydonck,2020.0,32.0,37.0,6133.0,0.0,0.0
nathan van hooydonck,2019.0,121.0,67.0,10212.0,0.0,1.0
nathan van hooydonck,2018.0,157.0,58.0,9166.0,0.0,0.0
nathan van hooydonck,2017.0,14.0,40.0,6406.0,0.0,0.0
nathan van hooydonck,2016.0,65.0,46.0,6097.0,1.0,6.0
nathan van hooydonck,2015.0,18.0,41.0,5338.0,0.0,3.0
nathan van hooydonck,2014.0,0.0,15.0,1645.0,0.0,0.0
nathan van hooydonck,2013.0,520.0,23.0,2205.0,1.0,11.0
nathan van hooydonck,2012.0,158.0,18.0,1606.0,0.0,2.0
jonathan dibben,2020.0,40.0,47.0,7513.0,0.0,0.0
jonathan dibben,2019.0,0.0,11.0,1680.0,0.0,0.0
jonathan dibben,2018.0,23.0,43.0,6099.0,0.0,0.0
jonathan dibben,2017.0,152.0,59.0,8709.0,1.0,1.0
jonathan dibben,2016.0,87.0,50.0,6820.0,1.0,7.0
jonathan dibben,2015.0,1.0,35.0,5060.0,0.0,0.0
jonathan dibben,2014.0,10.0,17.0,2388.0,1.0,1.0
jonathan dibben,2013.0,1.0,28.0,3727.0,0.0,0.0
jonathan dibben,2012.0,198.0,14.0,1376.0,1.0,2.0
jonathan dibben,2011.0,74.0,14.0,1371.0,0.0,0.0
merhawi kudus,2022.0,10.0,14.0,2275.0,0.0,0.0
merhawi kudus,2021.0,258.0,33.0,5594.0,1.0,4.0
merhawi kudus,2020.0,86.0,46.0,7810.0,0.0,0.0
merhawi kudus,2019.0,448.0,63.0,8882.0,3.0,7.0
merhawi kudus,2018.0,238.0,82.0,12484.0,1.0,1.0
merhawi kudus,2017.0,309.0,57.0,7982.0,0.0,3.0
merhawi kudus,2016.0,205.0,81.0,12497.0,0.0,1.0
merhawi kudus,2015.0,127.0,70.0,11068.0,0.0,0.0
merhawi kudus,2014.0,229.0,58.0,8714.0,0.0,4.0
merhawi kudus,2013.0,104.0,38.0,4891.0,1.0,6.0
merhawi kudus,2012.0,17.0,8.0,905.0,1.0,4.0
maurizio biondo,2012.0,1.0,33.0,5158.0,0.0,0.0
maurizio biondo,2009.0,301.0,39.0,6445.0,2.0,5.0
maurizio biondo,2008.0,205.0,52.0,7757.0,2.0,4.0
maurizio biondo,2007.0,51.0,23.0,3247.0,2.0,6.0
maurizio biondo,2006.0,25.0,21.0,3022.0,0.0,2.0
maurizio biondo,2005.0,19.0,4.0,646.0,1.0,1.0
maurizio biondo,2004.0,15.0,9.0,1242.0,1.0,1.0
