Race_Name,Name,Season,Age,Rank,Team_Name,UCI
omloop-het-nieuwsblad,benjamin-perry,2021,26,99,astana-premier-tech-2021,0
omloop-het-nieuwsblad,christophe-noppe,2021,26,100,team-arkea-samsic-2021,0
omloop-het-nieuwsblad,robert-stannard,2021,22,101,team-bikeexchange-2021,0
omloop-het-nieuwsblad,aaron-van-poucke,2021,22,102,sport-vlaanderen-baloise-2021,0
omloop-het-nieuwsblad,antoine-duchesne,2021,29,103,groupama-fdj-2021,0
omloop-het-nieuwsblad,jens-keukeleire,2021,32,104,ef-education-nippo-2021,0
omloop-het-nieuwsblad,connor-swift,2021,25,105,team-arkea-samsic-2021,0
omloop-het-nieuwsblad,fabio-felline,2021,30,106,astana-premier-tech-2021,0
omloop-het-nieuwsblad,fabian-lienhard,2021,27,107,groupama-fdj-2021,0
omloop-het-nieuwsblad,alexander-edmondson,2021,27,108,team-bikeexchange-2021,0
omloop-het-nieuwsblad,daniel-oss,2021,34,109,bora-hansgrohe-2021,0
omloop-het-nieuwsblad,sebastian-mora-vedri,2021,33,110,movistar-team-2021,0
omloop-het-nieuwsblad,norman-vahtra,2021,24,111,israel-start-up-nation-2021,0
omloop-het-nieuwsblad,mads-pedersen,2021,25,112,trek-segafredo-2021,0
omloop-het-nieuwsblad,michal-golas,2021,36,113,ineos-grenadiers-2021,0
omloop-het-nieuwsblad,leonardo-basso,2021,27,114,ineos-grenadiers-2021,0
omloop-het-nieuwsblad,adrien-petit,2021,30,115,team-total-direct-energie-2021,0
omloop-het-nieuwsblad,cyril-lemoine,2021,37,116,b-b-hotels-pb-ktm-2021,0
omloop-het-nieuwsblad,jens-debusschere,2021,31,117,b-b-hotels-pb-ktm-2021,0
omloop-het-nieuwsblad,pieter-vanspeybrouck,2021,34,118,intermarche-wanty-gobert-materiaux-2021,0
omloop-het-nieuwsblad,alex-colman,2021,22,119,sport-vlaanderen-baloise-2021,0
omloop-het-nieuwsblad,patrick-gamper,2021,24,120,bora-hansgrohe-2021,0
omloop-het-nieuwsblad,sander-armee,2021,35,121,team-qhubeka-assos-2021,0
omloop-het-nieuwsblad,gijs-van-hoecke,2021,29,122,ag2r-citroen-team-2021,0
omloop-het-nieuwsblad,yevgeniy-fedorov,2021,21,123,astana-premier-tech-2021,0
omloop-het-nieuwsblad,jasper-philipsen,2021,22,124,alpecin-fenix-2021,0
omloop-het-nieuwsblad,zdenek-stybar,2021,35,125,deceuninck-quick-step-2021,0
omloop-het-nieuwsblad,julius-van-den-berg,2021,24,126,ef-education-nippo-2021,0
omloop-het-nieuwsblad,ide-schelling,2021,23,127,bora-hansgrohe-2021,0
omloop-het-nieuwsblad,vegard-stake-laengen,2021,32,128,uae-team-emirates-2021,0
omloop-het-nieuwsblad,bert-de-backer,2021,36,129,b-b-hotels-pb-ktm-2021,0
omloop-het-nieuwsblad,mitchell-docker,2021,34,130,ef-education-nippo-2021,0
omloop-het-nieuwsblad,davide-martinelli,2021,27,131,astana-premier-tech-2021,0
omloop-het-nieuwsblad,jeremy-lecroq,2021,25,132,b-b-hotels-pb-ktm-2021,0
omloop-het-nieuwsblad,ludovic-robeet,2021,26,133,bingoal-wallonie-bruxelles-2021,0
omloop-het-nieuwsblad,thomas-scully,2021,31,134,ef-education-nippo-2021,0
omloop-het-nieuwsblad,imanol-erviti,2021,37,135,movistar-team-2021,0
omloop-het-nieuwsblad,ryan-gibbons,2021,26,136,uae-team-emirates-2021,0
omloop-het-nieuwsblad,callum-scotson,2021,24,137,team-bikeexchange-2021,0
omloop-het-nieuwsblad,damien-gaudin,2021,34,138,team-total-direct-energie-2021,0
omloop-het-nieuwsblad,szymon-sajnok,2021,23,139,cofidis-2021,0
omloop-het-nieuwsblad,matis-louvel,2021,21,140,team-arkea-samsic-2021,0
omloop-het-nieuwsblad,alexis-gougeard,2021,27,DNF,ag2r-citroen-team-2021,0
omloop-het-nieuwsblad,julien-duval,2021,30,DNF,ag2r-citroen-team-2021,0
omloop-het-nieuwsblad,otto-vergaerde,2021,26,DNF,alpecin-fenix-2021,0
omloop-het-nieuwsblad,donavan-grondin,2021,20,DNF,team-arkea-samsic-2021,0
omloop-het-nieuwsblad,emmanuel-morin,2021,25,DNF,cofidis-2021,0
omloop-het-nieuwsblad,christopher-lawless,2021,25,DNF,team-total-direct-energie-2021,0
omloop-het-nieuwsblad,christopher-juul-jensen,2021,31,DNF,team-bikeexchange-2021,0
omloop-het-nieuwsblad,oliviero-troia,2021,26,DNF,uae-team-emirates-2021,0
omloop-het-nieuwsblad,jakob-egholm,2021,22,DNF,trek-segafredo-2021,0
omloop-het-nieuwsblad,charlie-quarterman,2021,22,DNF,trek-segafredo-2021,0
omloop-het-nieuwsblad,emil-vinjebo,2021,26,DNF,team-qhubeka-assos-2021,0
omloop-het-nieuwsblad,tim-declercq,2021,31,DNF,deceuninck-quick-step-2021,0
omloop-het-nieuwsblad,edoardo-affini,2021,24,DNF,team-jumbo-visma-2021,0
omloop-het-nieuwsblad,paul-martens,2021,37,DNF,team-jumbo-visma-2021,0
omloop-het-nieuwsblad,niklas-markl,2021,21,DNF,team-dsm-2021,0
omloop-het-nieuwsblad,casper-pedersen,2021,24,DNF,team-dsm-2021,0
omloop-het-nieuwsblad,jasha-sutterlin,2021,28,DNF,team-dsm-2021,0
omloop-het-nieuwsblad,manuele-boaro,2021,33,DNF,astana-premier-tech-2021,0
omloop-het-nieuwsblad,maciej-bodnar,2021,35,DNF,bora-hansgrohe-2021,0
omloop-het-nieuwsblad,marcus-burghardt,2021,37,DNF,bora-hansgrohe-2021,0
omloop-het-nieuwsblad,kenny-de-ketele,2021,35,DNF,sport-vlaanderen-baloise-2021,0
omloop-het-nieuwsblad,sean-de-bie,2021,29,DNF,bingoal-wallonie-bruxelles-2021,0
omloop-het-nieuwsblad,dimitri-peyskens,2021,29,DNF,bingoal-wallonie-bruxelles-2021,0
omloop-het-nieuwsblad,boy-van-poppel,2021,33,DNF,intermarche-wanty-gobert-materiaux-2021,0
omloop-het-nieuwsblad,frederik-frison,2021,28,DNF,lotto-soudal-2021,0
omloop-het-nieuwsblad,brent-van-moer,2021,23,DNF,lotto-soudal-2021,0
omloop-het-nieuwsblad,florian-vermeersch,2021,21,DNF,lotto-soudal-2021,0
omloop-het-nieuwsblad,jenthe-biermans,2021,25,DNF,israel-start-up-nation-2021,0
omloop-het-nieuwsblad,sonny-colbrelli,2021,30,DNF,bahrain-victorious-2021,0
omloop-het-nieuwsblad,mark-padun,2021,24,DNF,bahrain-victorious-2021,0
omloop-het-nieuwsblad,marcel-sieberg,2021,38,DNF,bahrain-victorious-2021,0
omloop-het-nieuwsblad,stephen-williams,2021,24,DNF,bahrain-victorious-2021,0
omloop-het-nieuwsblad,moreno-hofland,2021,29,DNF,ef-education-nippo-2021,0
omloop-het-nieuwsblad,guillaume-boivin,2021,31,DNS,israel-start-up-nation-2021,0
omloop-het-nieuwsblad,reto-hollenstein,2021,35,DNS,israel-start-up-nation-2021,0
omloop-het-nieuwsblad,jasper-stuyven,2020,27,1,trek-segafredo-2020,300
omloop-het-nieuwsblad,yves-lampaert,2020,28,2,deceuninck-quick-step-2020,250
omloop-het-nieuwsblad,soren-kragh-andersen,2020,25,3,team-sunweb-2020,215
omloop-het-nieuwsblad,matteo-trentin,2020,30,4,ccc-team-2020,175
omloop-het-nieuwsblad,tim-declercq,2020,30,5,deceuninck-quick-step-2020,120
omloop-het-nieuwsblad,mike-teunissen,2020,27,6,team-jumbo-visma-2020,115
omloop-het-nieuwsblad,oliver-naesen,2020,29,7,ag2r-la-mondiale-2020,95
omloop-het-nieuwsblad,philippe-gilbert,2020,37,8,lotto-soudal-2020,75
omloop-het-nieuwsblad,stefan-kung,2020,26,9,groupama-fdj-2020,60
omloop-het-nieuwsblad,florian-senechal,2020,26,10,deceuninck-quick-step-2020,50
omloop-het-nieuwsblad,wout-van-aert,2020,25,11,team-jumbo-visma-2020,40
omloop-het-nieuwsblad,jean-pierre-drucker,2020,33,12,bora-hansgrohe-2020,35
omloop-het-nieuwsblad,greg-van-avermaet,2020,34,13,ccc-team-2020,30
omloop-het-nieuwsblad,tiesj-benoot,2020,25,14,team-sunweb-2020,25
omloop-het-nieuwsblad,frederik-frison,2020,27,15,lotto-soudal-2020,20
omloop-het-nieuwsblad,jurgen-roelandts,2020,34,16,movistar-team-2020,20
omloop-het-nieuwsblad,silvan-dillier,2020,29,17,ag2r-la-mondiale-2020,20
omloop-het-nieuwsblad,dylan-teuns,2020,27,18,bahrain-mclaren-2020,20
omloop-het-nieuwsblad,aime-de-gendt,2020,25,19,circus-wanty-gobert-2020,20
omloop-het-nieuwsblad,lukas-postlberger,2020,28,20,bora-hansgrohe-2020,20
omloop-het-nieuwsblad,michael-valgren-andersen,2020,28,21,ntt-pro-cycling-2020,12
omloop-het-nieuwsblad,heinrich-haussler,2020,36,22,bahrain-mclaren-2020,12
omloop-het-nieuwsblad,sep-vanmarcke,2020,31,23,ef-pro-cycling-2020,12
omloop-het-nieuwsblad,scott-thwaites,2020,30,24,alpecin-fenix-2020,12
omloop-het-nieuwsblad,anthony-turgis,2020,25,25,team-total-direct-energie-2020,12
omloop-het-nieuwsblad,nathan-van-hooydonck,2020,24,26,ccc-team-2020,12
omloop-het-nieuwsblad,johan-jacobs,2020,22,27,movistar-team-2020,12
omloop-het-nieuwsblad,tim-wellens,2020,28,28,lotto-soudal-2020,12
omloop-het-nieuwsblad,edward-planckaert,2020,25,29,sport-vlaanderen-baloise-2020,12
omloop-het-nieuwsblad,dries-van-gestel,2020,25,30,team-total-direct-energie-2020,12
omloop-het-nieuwsblad,michael-schar,2020,33,31,ccc-team-2020,5
omloop-het-nieuwsblad,bob-jungels,2020,27,32,deceuninck-quick-step-2020,5
omloop-het-nieuwsblad,niki-terpstra,2020,35,33,team-total-direct-energie-2020,5
omloop-het-nieuwsblad,brent-van-moer,2020,22,34,lotto-soudal-2020,5
omloop-het-nieuwsblad,kasper-asgreen,2020,25,35,deceuninck-quick-step-2020,5
omloop-het-nieuwsblad,zdenek-stybar,2020,34,36,deceuninck-quick-step-2020,5
omloop-het-nieuwsblad,jenthe-biermans,2020,24,37,israel-start-up-nation-2020,5
omloop-het-nieuwsblad,ben-swift,2020,32,38,team-ineos-2020,5
omloop-het-nieuwsblad,pascal-eenkhoorn,2020,23,39,team-jumbo-visma-2020,5
omloop-het-nieuwsblad,dries-de-bondt,2020,28,40,alpecin-fenix-2020,5
omloop-het-nieuwsblad,clement-venturini,2020,26,41,ag2r-la-mondiale-2020,5
omloop-het-nieuwsblad,piet-allegaert,2020,25,42,cofidis-2020,5
omloop-het-nieuwsblad,reinardt-janse-van-rensburg,2020,31,43,ntt-pro-cycling-2020,5
omloop-het-nieuwsblad,jordi-warlop,2020,23,44,sport-vlaanderen-baloise-2020,5
omloop-het-nieuwsblad,alex-kirsch,2020,27,45,trek-segafredo-2020,5
omloop-het-nieuwsblad,christophe-noppe,2020,25,46,team-arkea-samsic-2020,5
omloop-het-nieuwsblad,nils-politt,2020,25,47,israel-start-up-nation-2020,5
omloop-het-nieuwsblad,marco-marcato,2020,36,48,uae-team-emirates-2020,5
omloop-het-nieuwsblad,ian-stannard,2020,32,49,team-ineos-2020,5
omloop-het-nieuwsblad,sonny-colbrelli,2020,29,50,bahrain-mclaren-2020,5
omloop-het-nieuwsblad,jens-keukeleire,2020,31,51,ef-pro-cycling-2020,2
omloop-het-nieuwsblad,dion-smith,2020,26,52,mitchelton-scott-2020,2
omloop-het-nieuwsblad,edoardo-affini,2020,23,53,mitchelton-scott-2020,2
omloop-het-nieuwsblad,gianni-moscon,2020,25,54,team-ineos-2020,2
omloop-het-nieuwsblad,tom-van-asbroeck,2020,29,55,israel-start-up-nation-2020,2
omloop-het-nieuwsblad,ide-schelling,2020,22,56,bora-hansgrohe-2020,1
omloop-het-nieuwsblad,boy-van-poppel,2020,32,57,circus-wanty-gobert-2020,1
omloop-het-nieuwsblad,alexander-konychev,2020,21,58,mitchelton-scott-2020,1
omloop-het-nieuwsblad,edvald-boasson-hagen,2020,32,59,ntt-pro-cycling-2020,1
omloop-het-nieuwsblad,guillaume-van-keirsbulck,2020,29,60,ccc-team-2020,1
omloop-het-nieuwsblad,cyril-lemoine,2020,36,61,cofidis-2020,0
omloop-het-nieuwsblad,connor-swift,2020,24,62,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,nikolas-maes,2020,33,63,lotto-soudal-2020,0
omloop-het-nieuwsblad,amaury-capiot,2020,26,64,sport-vlaanderen-baloise-2020,0
omloop-het-nieuwsblad,petr-vakoc,2020,27,65,alpecin-fenix-2020,0
omloop-het-nieuwsblad,mads-pedersen,2020,24,66,trek-segafredo-2020,0
omloop-het-nieuwsblad,maarten-wynants,2020,37,67,team-jumbo-visma-2020,0
omloop-het-nieuwsblad,fabio-felline,2020,29,68,astana-pro-team-2020,0
omloop-het-nieuwsblad,alfred-wright,2020,20,69,bahrain-mclaren-2020,0
omloop-het-nieuwsblad,lawrence-naesen,2020,27,DNF,ag2r-la-mondiale-2020,0
omloop-het-nieuwsblad,julien-duval,2020,29,DNF,ag2r-la-mondiale-2020,0
omloop-het-nieuwsblad,dorian-godon,2020,23,DNF,ag2r-la-mondiale-2020,0
omloop-het-nieuwsblad,kristian-sbaragli,2020,29,DNF,alpecin-fenix-2020,0
omloop-het-nieuwsblad,floris-de-tier,2020,28,DNF,alpecin-fenix-2020,0
omloop-het-nieuwsblad,otto-vergaerde,2020,25,DNF,alpecin-fenix-2020,0
omloop-het-nieuwsblad,senne-leysen,2020,23,DNF,alpecin-fenix-2020,0
omloop-het-nieuwsblad,jonas-koch,2020,26,DNF,ccc-team-2020,0
omloop-het-nieuwsblad,gijs-van-hoecke,2020,28,DNF,ccc-team-2020,0
omloop-het-nieuwsblad,florian-vachon,2020,35,DNF,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,clement-russo,2020,25,DNF,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,benoit-jarrier,2020,31,DNF,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,bram-welten,2020,22,DNF,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,daniel-mclay,2020,28,DNF,team-arkea-samsic-2020,0
omloop-het-nieuwsblad,dimitri-claeys,2020,32,DNF,cofidis-2020,0
omloop-het-nieuwsblad,julien-vermote,2020,30,DNF,cofidis-2020,0
omloop-het-nieuwsblad,emmanuel-morin,2020,24,DNF,cofidis-2020,0
omloop-het-nieuwsblad,damien-touze,2020,23,DNF,cofidis-2020,0
omloop-het-nieuwsblad,kenneth-van-bilsen,2020,29,DNF,cofidis-2020,0
omloop-het-nieuwsblad,lorrenzo-manzin,2020,25,DNF,team-total-direct-energie-2020,0
omloop-het-nieuwsblad,adrien-petit,2020,29,DNF,team-total-direct-energie-2020,0
omloop-het-nieuwsblad,damien-gaudin,2020,33,DNF,team-total-direct-energie-2020,0
omloop-het-nieuwsblad,geoffrey-soupe,2020,31,DNF,team-total-direct-energie-2020,0
omloop-het-nieuwsblad,olivier-le-gac,2020,26,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,marc-sarreau,2020,26,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,tobias-ludvigsson,2020,29,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,mickael-delage,2020,34,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,fabian-lienhard,2020,26,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,kevin-geniets,2020,23,DNF,groupama-fdj-2020,0
omloop-het-nieuwsblad,luke-durbridge,2020,28,DNF,mitchelton-scott-2020,0
omloop-het-nieuwsblad,alexander-edmondson,2020,26,DNF,mitchelton-scott-2020,0
omloop-het-nieuwsblad,robert-stannard,2020,21,DNF,mitchelton-scott-2020,0
omloop-het-nieuwsblad,sam-bewley,2020,32,DNF,mitchelton-scott-2020,0
omloop-het-nieuwsblad,alexander-kristoff,2020,32,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,vegard-stake-laengen,2020,31,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,juan-sebastian-molano,2020,25,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,mikkel-bjerg,2020,21,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,tom-bohli,2020,26,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,alessandro-covi,2020,21,DNF,uae-team-emirates-2020,0
omloop-het-nieuwsblad,ryan-mullen,2020,25,DNF,trek-segafredo-2020,0
omloop-het-nieuwsblad,edward-theuns,2020,28,DNF,trek-segafredo-2020,0
omloop-het-nieuwsblad,quinn-simmons,2020,18,DNF,trek-segafredo-2020,0
omloop-het-nieuwsblad,emils-liepins,2020,27,DNF,trek-segafredo-2020,0
omloop-het-nieuwsblad,samuele-battistella,2020,21,DNF,ntt-pro-cycling-2020,0
omloop-het-nieuwsblad,michael-gogl,2020,26,DNF,ntt-pro-cycling-2020,0
omloop-het-nieuwsblad,andreas-stokbro,2020,22,DNF,ntt-pro-cycling-2020,0
omloop-het-nieuwsblad,rasmus-tiller,2020,23,DNF,ntt-pro-cycling-2020,0
omloop-het-nieuwsblad,iljo-keisse,2020,37,DNF,deceuninck-quick-step-2020,0
omloop-het-nieuwsblad,taco-van-der-hoorn,2020,26,DNF,team-jumbo-visma-2020,0
omloop-het-nieuwsblad,amund-grondahl-jansen,2020,26,DNF,team-jumbo-visma-2020,0
omloop-het-nieuwsblad,bert-jan-lindeman,2020,30,DNF,team-jumbo-visma-2020,0
omloop-het-nieuwsblad,nico-denz,2020,26,DNF,team-sunweb-2020,0
omloop-het-nieuwsblad,nils-eekhoff,2020,22,DNF,team-sunweb-2020,0
omloop-het-nieuwsblad,nikias-arndt,2020,28,DNF,team-sunweb-2020,0
omloop-het-nieuwsblad,casper-pedersen,2020,23,DNF,team-sunweb-2020,0
omloop-het-nieuwsblad,jasha-sutterlin,2020,27,DNF,team-sunweb-2020,0
omloop-het-nieuwsblad,hugo-houle,2020,29,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,laurens-de-vreese,2020,31,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,manuele-boaro,2020,32,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,alex-aranburu,2020,24,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,zhandos-bizhigitov,2020,28,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,dmitriy-gruzdev,2020,33,DNF,astana-pro-team-2020,0
omloop-het-nieuwsblad,patrick-gamper,2020,23,DNF,bora-hansgrohe-2020,0
omloop-het-nieuwsblad,erik-baska,2020,26,DNF,bora-hansgrohe-2020,0
omloop-het-nieuwsblad,martin-laas,2020,26,DNF,bora-hansgrohe-2020,0
omloop-het-nieuwsblad,andreas-schillinger,2020,36,DNF,bora-hansgrohe-2020,0
omloop-het-nieuwsblad,luke-rowe,2020,29,DNF,team-ineos-2020,0
omloop-het-nieuwsblad,leonardo-basso,2020,26,DNF,team-ineos-2020,0
omloop-het-nieuwsblad,owain-doull,2020,26,DNF,team-ineos-2020,0
omloop-het-nieuwsblad,christopher-lawless,2020,24,DNF,team-ineos-2020,0
omloop-het-nieuwsblad,kevin-deltombe,2020,26,DNF,sport-vlaanderen-baloise-2020,0
omloop-het-nieuwsblad,cedric-beullens,2020,23,DNF,sport-vlaanderen-baloise-2020,0
omloop-het-nieuwsblad,gilles-de-wilde,2020,20,DNF,sport-vlaanderen-baloise-2020,0
omloop-het-nieuwsblad,thomas-sprengers,2020,30,DNF,sport-vlaanderen-baloise-2020,0
omloop-het-nieuwsblad,eliot-lietaer,2020,29,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,franklin-six,2020,23,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,aksel-nommela,2020,25,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,joel-suter,2020,21,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,mathijs-paasschens,2020,23,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,lionel-taminiaux,2020,23,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,ludovic-robeet,2020,25,DNF,bingoal-wallonie-bruxelles-2020,0
omloop-het-nieuwsblad,yoann-offredo,2020,33,DNF,circus-wanty-gobert-2020,0
omloop-het-nieuwsblad,pieter-vanspeybrouck,2020,33,DNF,circus-wanty-gobert-2020,0
omloop-het-nieuwsblad,danny-van-poppel,2020,26,DNF,circus-wanty-gobert-2020,0
omloop-het-nieuwsblad,loic-vliegen,2020,26,DNF,circus-wanty-gobert-2020,0
omloop-het-nieuwsblad,ludwig-de-winter,2020,27,DNF,circus-wanty-gobert-2020,0
omloop-het-nieuwsblad,eduard-prades,2020,32,DNF,movistar-team-2020,0
omloop-het-nieuwsblad,lluis-guillermo-mas,2020,30,DNF,movistar-team-2020,0
omloop-het-nieuwsblad,juri-hollmann,2020,20,DNF,movistar-team-2020,0
omloop-het-nieuwsblad,matteo-jorgenson,2020,20,DNF,movistar-team-2020,0
omloop-het-nieuwsblad,gabriel-cullaigh,2020,23,DNF,movistar-team-2020,0
omloop-het-nieuwsblad,brian-van-goethem,2020,28,DNF,lotto-soudal-2020,0
omloop-het-nieuwsblad,jonathan-dibben,2020,26,DNF,lotto-soudal-2020,0
omloop-het-nieuwsblad,travis-mccabe,2020,30,DNF,israel-start-up-nation-2020,0
omloop-het-nieuwsblad,mads-wurtz-schmidt,2020,25,DNF,israel-start-up-nation-2020,0
omloop-het-nieuwsblad,krists-neilands,2020,25,DNF,israel-start-up-nation-2020,0
omloop-het-nieuwsblad,guillaume-boivin,2020,30,DNF,israel-start-up-nation-2020,0
omloop-het-nieuwsblad,grega-bole,2020,34,DNF,bahrain-mclaren-2020,0
omloop-het-nieuwsblad,luka-pibernik,2020,26,DNF,bahrain-mclaren-2020,0
omloop-het-nieuwsblad,marcel-sieberg,2020,37,DNF,bahrain-mclaren-2020,0
omloop-het-nieuwsblad,thomas-scully,2020,30,DNF,ef-pro-cycling-2020,0
omloop-het-nieuwsblad,julius-van-den-berg,2020,23,DNF,ef-pro-cycling-2020,0
omloop-het-nieuwsblad,kristoffer-halvorsen,2020,23,DNF,ef-pro-cycling-2020,0
omloop-het-nieuwsblad,logan-owen,2020,24,DNF,ef-pro-cycling-2020,0
omloop-het-nieuwsblad,jonas-rutsch,2020,22,DNF,ef-pro-cycling-2020,0
omloop-het-nieuwsblad,alexis-gougeard,2020,26,DNS,ag2r-la-mondiale-2020,0
omloop-het-nieuwsblad,zdenek-stybar,2019,33,1,deceuninck-quick-step-2019,300
omloop-het-nieuwsblad,greg-van-avermaet,2019,33,2,ccc-team-2019,250
omloop-het-nieuwsblad,tim-wellens,2019,27,3,lotto-soudal-2019,215
omloop-het-nieuwsblad,aleksey-lutsenko,2019,26,4,astana-pro-team-2019,175
omloop-het-nieuwsblad,dylan-teuns,2019,27,5,bahrain-merida-2019,120
omloop-het-nieuwsblad,jean-pierre-drucker,2019,32,6,bora-hansgrohe-2019,115
omloop-het-nieuwsblad,yves-lampaert,2019,27,7,deceuninck-quick-step-2019,95
omloop-het-nieuwsblad,philippe-gilbert,2019,36,8,deceuninck-quick-step-2019,75
omloop-het-nieuwsblad,matteo-trentin,2019,29,9,mitchelton-scott-2019,60
omloop-het-nieuwsblad,oliver-naesen,2019,28,10,ag2r-la-mondiale-2019,50
omloop-het-nieuwsblad,jens-keukeleire,2019,30,11,lotto-soudal-2019,40
omloop-het-nieuwsblad,michael-matthews,2019,28,12,team-sunweb-2019,35
omloop-het-nieuwsblad,wout-van-aert,2019,24,13,team-jumbo-visma-2019,30
omloop-het-nieuwsblad,dylan-van-baarle,2019,26,14,team-sky-2019,25
omloop-het-nieuwsblad,sebastian-langeveld,2019,34,15,ef-education-first-2019,20
omloop-het-nieuwsblad,bob-jungels,2019,26,16,deceuninck-quick-step-2019,20
omloop-het-nieuwsblad,laurens-de-vreese,2019,30,17,astana-pro-team-2019,20
omloop-het-nieuwsblad,stefan-kung,2019,25,18,groupama-fdj-2019,20
omloop-het-nieuwsblad,nils-politt,2019,24,19,team-katusha-alpecin-2019,20
omloop-het-nieuwsblad,niki-terpstra,2019,34,20,direct-energie-2019,20
omloop-het-nieuwsblad,daniel-oss,2019,32,21,bora-hansgrohe-2019,12
omloop-het-nieuwsblad,silvan-dillier,2019,28,22,ag2r-la-mondiale-2019,12
omloop-het-nieuwsblad,luke-durbridge,2019,27,23,mitchelton-scott-2019,12
omloop-het-nieuwsblad,baptiste-planckaert,2019,30,24,wallonie-bruxelles-2019,12
omloop-het-nieuwsblad,jurgen-roelandts,2019,33,25,movistar-team-2019,12
omloop-het-nieuwsblad,ian-stannard,2019,31,26,team-sky-2019,12
omloop-het-nieuwsblad,stijn-devolder,2019,39,27,corendon-circus-2019,12
omloop-het-nieuwsblad,owain-doull,2019,25,28,team-sky-2019,12
omloop-het-nieuwsblad,hugo-houle,2019,28,29,astana-pro-team-2019,12
omloop-het-nieuwsblad,danny-van-poppel,2019,25,30,team-jumbo-visma-2019,12
omloop-het-nieuwsblad,christophe-laporte,2019,26,31,cofidis-solutions-credits-2019,5
omloop-het-nieuwsblad,benjamin-declercq,2019,25,32,sport-vlaanderen-baloise-2019,5
omloop-het-nieuwsblad,mike-teunissen,2019,26,33,team-jumbo-visma-2019,5
omloop-het-nieuwsblad,christopher-juul-jensen,2019,29,34,mitchelton-scott-2019,5
omloop-het-nieuwsblad,ivan-garcia-cortina,2019,23,35,bahrain-merida-2019,5
omloop-het-nieuwsblad,edward-planckaert,2019,24,36,sport-vlaanderen-baloise-2019,5
omloop-het-nieuwsblad,jasper-philipsen,2019,21,37,uae-team-emirates-2019,5
omloop-het-nieuwsblad,sonny-colbrelli,2019,28,38,bahrain-merida-2019,5
omloop-het-nieuwsblad,olivier-le-gac,2019,25,39,groupama-fdj-2019,5
omloop-het-nieuwsblad,jasper-stuyven,2019,26,40,trek-segafredo-2019,5
omloop-het-nieuwsblad,dimitri-claeys,2019,31,41,cofidis-solutions-credits-2019,5
omloop-het-nieuwsblad,jasper-de-buyst,2019,25,42,lotto-soudal-2019,5
omloop-het-nieuwsblad,dries-de-bondt,2019,27,43,corendon-circus-2019,5
omloop-het-nieuwsblad,amaury-capiot,2019,25,44,sport-vlaanderen-baloise-2019,5
omloop-het-nieuwsblad,michael-valgren-andersen,2019,27,45,team-dimension-data-2019,5
omloop-het-nieuwsblad,boy-van-poppel,2019,31,46,roompot-charles-2019,5
omloop-het-nieuwsblad,tom-devriendt,2019,27,47,wanty-gobert-cycling-team-2019,5
omloop-het-nieuwsblad,xandro-meurisse,2019,27,48,wanty-gobert-cycling-team-2019,5
